site_id,name,suburb,price_cpl,fairness_score,rating,spatial_cluster,latitude,longitude,moran_p
61401224,Station Unknown,Unknown,205.73333333333335,7.343299999999999,⚠️ Expensive,Neutral,-27.226826,153.084902,0.068
61401225,Station Unknown,Unknown,178.83333333333334,-19.556700000000006,✅ Super Value,🟢 Cold Spot (Low-Low),-27.241169,153.086872,0.043
61401227,Station Unknown,Unknown,176.9,-21.490033333333344,✅ Great Value,Neutral,-27.222051,153.110819,0.067
61401228,Station Unknown,Unknown,205.4,7.0099666666666565,⚠️ Expensive,🟠 Hot outlier (High-Low),-27.230354,153.109317,0.019
61401229,Station Unknown,Unknown,205.0666666666667,6.676633333333342,⚠️ Expensive,🟠 Hot outlier (High-Low),-27.229577,153.102033,0.019
61401234,Station Unknown,Unknown,193.4,-4.9900333333333435,✅ Super Value,🟢 Cold Spot (Low-Low),-27.257355,153.086063,0.03
61401235,Station Unknown,Unknown,178.5666666666667,-19.823366666666658,✅ Great Value,Neutral,-27.255871,153.094417,0.063
61401238,Station Unknown,Unknown,195.0666666666667,-3.323366666666658,✅ Great Value,🔵 Cold outlier (Low-High),-27.254478,152.982078,0.008
61401246,Station Unknown,Unknown,206.5666666666667,8.176633333333342,❌ Rip-off Zone,🔴 Hot Spot (High-High),-27.307774,152.990528,0.039
61401249,Station Unknown,Unknown,206.9,8.509966666666656,❌ Rip-off Zone,🔴 Hot Spot (High-High),-27.337933,152.960099,0.012
61401250,Station Unknown,Unknown,205.73333333333335,7.343299999999999,⚠️ Expensive,Neutral,-27.319376,153.006967,0.097
61401252,Station Unknown,Unknown,169.66666666666666,-28.723366666666692,✅ Super Value,🟢 Cold Spot (Low-Low),-27.319382,153.040903,0.001
61401254,Station Unknown,Unknown,172.9,-25.490033333333344,✅ Super Value,🟢 Cold Spot (Low-Low),-27.325029,153.059461,0.001
61401255,Station Unknown,Unknown,171.73333333333335,-26.6567,✅ Super Value,🟢 Cold Spot (Low-Low),-27.321786,153.067499,0.001
61401257,Station Unknown,Unknown,198.73333333333335,0.3432999999999993,⚪ Fair Market,🟠 Hot outlier (High-Low),-27.321088,153.067931,0.001
61401258,Station Unknown,Unknown,178.23333333333335,-20.1567,✅ Super Value,🟢 Cold Spot (Low-Low),-27.330999,153.041854,0.001
61401261,Station Unknown,Unknown,178.0666666666667,-20.323366666666658,✅ Super Value,🟢 Cold Spot (Low-Low),-27.334055,153.059565,0.001
61401263,Station Unknown,Unknown,176.9,-21.490033333333344,✅ Super Value,🟢 Cold Spot (Low-Low),-27.366786,153.037181,0.038
61401264,Station Unknown,Unknown,205.4,7.0099666666666565,⚠️ Expensive,🟠 Hot outlier (High-Low),-27.358443,153.017037,0.023
61401265,Station Unknown,Unknown,206.23333333333335,7.843299999999999,⚠️ Expensive,🟠 Hot outlier (High-Low),-27.359961,153.016587,0.036
61401272,Station Unknown,Unknown,206.9,8.509966666666656,⚠️ Expensive,Neutral,-27.391747,153.011652,0.111
61401276,Station Unknown,Unknown,203.0666666666667,4.676633333333342,⚠️ Expensive,🟠 Hot outlier (High-Low),-27.364758,153.026257,0.04
61401279,Station Unknown,Unknown,188.73333333333335,-9.6567,✅ Super Value,🟢 Cold Spot (Low-Low),-27.374203,153.061916,0.04
61401280,Station Unknown,Unknown,203.9,5.5099666666666565,⚠️ Expensive,Neutral,-27.374166,153.035974,0.097
61401281,Station Unknown,Unknown,205.4,7.0099666666666565,⚠️ Expensive,Neutral,-27.375007,153.024566,0.262
61401282,Station Unknown,Unknown,197.73333333333335,-0.6567000000000007,⚪ Fair Market,Neutral,-27.379293,153.046309,0.195
61401288,Station Unknown,Unknown,183.4,-14.990033333333344,✅ Great Value,Neutral,-27.391946,153.058897,0.373
61401291,Station Unknown,Unknown,205.5666666666667,7.176633333333342,⚠️ Expensive,Neutral,-27.398473,153.059252,0.293
61401292,Station Unknown,Unknown,203.23333333333335,4.843299999999999,⚠️ Expensive,Neutral,-27.380227,153.022597,0.49
61401296,Station Unknown,Unknown,187.0,-11.39003333333335,✅ Great Value,Neutral,-27.386791,153.087063,0.492
61401298,Station Unknown,Unknown,203.5666666666667,5.176633333333342,⚠️ Expensive,Neutral,-27.393208,153.072252,0.39
61401301,Station Unknown,Unknown,206.0666666666667,7.676633333333342,❌ Rip-off Zone,🔴 Hot Spot (High-High),-27.396824,152.960709,0.002
61401302,Station Unknown,Unknown,195.15,-3.2400333333333435,✅ Great Value,🔵 Cold outlier (Low-High),-27.397654,152.958951,0.001
61401307,Station Unknown,Unknown,203.5666666666667,5.176633333333342,❌ Rip-off Zone,🔴 Hot Spot (High-High),-27.402342,152.937156,0.006
61401309,Station Unknown,Unknown,205.23333333333335,6.843299999999999,❌ Rip-off Zone,🔴 Hot Spot (High-High),-27.401257,152.986898,0.002
61401316,Station Unknown,Unknown,208.73333333333335,10.3433,❌ Rip-off Zone,🔴 Hot Spot (High-High),-27.409316,153.008034,0.048
61401323,Station Unknown,Unknown,199.23333333333335,0.8432999999999993,⚪ Fair Market,Neutral,-27.439192,152.989914,0.055
61401324,Station Unknown,Unknown,205.23333333333335,6.843299999999999,❌ Rip-off Zone,🔴 Hot Spot (High-High),-27.438767,153.007379,0.046
61401325,Station Unknown,Unknown,199.53333333333333,1.1432999999999822,⚪ Fair Market,Neutral,-27.445435,153.008589,0.072
61401328,Station Unknown,Unknown,205.5666666666667,7.176633333333342,⚠️ Expensive,Neutral,-27.40208501541335,153.031880046627,0.106
61401329,Station Unknown,Unknown,202.0666666666667,3.676633333333342,⚠️ Expensive,Neutral,-27.407241,153.032891,0.113
61401330,Station Unknown,Unknown,191.73333333333335,-6.656700000000001,✅ Great Value,Neutral,-27.408291,153.047525,0.18
61401334,Station Unknown,Unknown,206.4,8.009966666666656,⚠️ Expensive,Neutral,-27.411093,153.023635,0.144
61401341,Station Unknown,Unknown,207.9,9.509966666666656,⚠️ Expensive,Neutral,-27.427403,153.050405,0.06
61401343,Station Unknown,Unknown,192.69999999999996,-5.690033333333389,✅ Great Value,Neutral,-27.424641,153.014052,0.06
61401344,Station Unknown,Unknown,207.0333333333333,8.643299999999954,⚠️ Expensive,Neutral,-27.426624,153.017032,0.066
61401347,Station Unknown,Unknown,197.23333333333335,-1.1567000000000007,⚪ Fair Market,Neutral,-27.43604130193541,153.03187014847944,0.061
61401348,Station Unknown,Unknown,182.54999999999998,-15.840033333333366,✅ Great Value,Neutral,-27.425953,153.032041,0.081
61401349,Station Unknown,Unknown,203.5666666666667,5.176633333333342,⚠️ Expensive,Neutral,-27.4289939652634,153.036903,0.103
61401353,Station Unknown,Unknown,197.9,-0.49003333333334353,⚪ Fair Market,Neutral,-27.439652,153.049148,0.407
61401357,Station Unknown,Unknown,211.0666666666667,12.676633333333342,⚠️ Expensive,Neutral,-27.428241,153.062278,0.1
61401359,Station Unknown,Unknown,205.0666666666667,6.676633333333342,⚠️ Expensive,Neutral,-27.434674,153.079056,0.166
61401365,Station Unknown,Unknown,194.5666666666667,-3.823366666666658,✅ Great Value,Neutral,-27.443116,153.143691,0.172
61401366,Station Unknown,Unknown,196.9,-1.4900333333333435,⚪ Fair Market,Neutral,-27.443582,153.157939,0.261
61401367,Station Unknown,Unknown,208.9,10.509966666666656,⚠️ Expensive,Neutral,-27.459016,153.151452,0.221
61401371,Station Unknown,Unknown,186.9,-11.490033333333344,✅ Great Value,Neutral,-27.45463473648407,153.16652018650822,0.24
61401373,Station Unknown,Unknown,206.5666666666667,8.176633333333342,⚠️ Expensive,Neutral,-27.457538,153.178798,0.328
61401375,Station Unknown,Unknown,205.4,7.0099666666666565,❌ Rip-off Zone,🔴 Hot Spot (High-High),-27.442904,152.943808,0.021
61401377,Station Unknown,Unknown,204.23333333333335,5.843299999999999,❌ Rip-off Zone,🔴 Hot Spot (High-High),-27.446887,152.959528,0.048
61401380,Station Unknown,Unknown,200.73333333333335,2.3432999999999993,❌ Rip-off Zone,🔴 Hot Spot (High-High),-27.445996,152.991244,0.034
61401382,Station Unknown,Unknown,204.0666666666667,5.676633333333342,⚠️ Expensive,Neutral,-27.446283,152.997578,0.103
61401386,Station Unknown,Unknown,197.9,-0.49003333333334353,⚪ Fair Market,Neutral,-27.459076,152.998383,0.457
61401391,Station Unknown,Unknown,206.4,8.009966666666656,⚠️ Expensive,Neutral,-27.478292616581157,152.98579629447744,0.361
61401393,Station Unknown,Unknown,207.5666666666667,9.176633333333342,⚠️ Expensive,Neutral,-27.473913230061896,153.00392841104505,0.065
61401398,Station Unknown,Unknown,205.0666666666667,6.676633333333342,⚠️ Expensive,Neutral,-27.542090460066003,153.082005,0.072
61401399,Station Unknown,Unknown,206.4,8.009966666666656,⚠️ Expensive,Neutral,-27.531577,153.093146,0.057
61401409,Station Unknown,Unknown,199.23333333333335,0.8432999999999993,⚪ Fair Market,Neutral,-27.548071,153.265178,0.197
61401411,Station Unknown,Unknown,211.4,13.009966666666656,⚠️ Expensive,Neutral,-27.536514,152.941898,0.239
61401413,Station Unknown,Unknown,208.5666666666667,10.176633333333342,❌ Rip-off Zone,🔴 Hot Spot (High-High),-27.556355,152.914572,0.023
61401417,Station Unknown,Unknown,202.9,4.5099666666666565,⚠️ Expensive,🟠 Hot outlier (High-Low),-27.553377,152.979052,0.001
61401421,Station Unknown,Unknown,175.23333333333335,-23.1567,✅ Super Value,🟢 Cold Spot (Low-Low),-27.577748,152.973748,0.006
61401422,Station Unknown,Unknown,204.9,6.5099666666666565,⚠️ Expensive,🟠 Hot outlier (High-Low),-27.579387,152.974637,0.001
61401426,Station Unknown,Unknown,175.0666666666667,-23.323366666666658,✅ Super Value,🟢 Cold Spot (Low-Low),-27.558051,153.015628,0.001
61401427,Station Unknown,Unknown,163.23333333333335,-35.1567,✅ Super Value,🟢 Cold Spot (Low-Low),-27.558117,153.006258,0.001
61401428,Station Unknown,Unknown,209.23333333333335,10.8433,⚠️ Expensive,🟠 Hot outlier (High-Low),-27.560256,153.000988,0.001
61401431,Station Unknown,Unknown,211.5666666666667,13.176633333333342,⚠️ Expensive,🟠 Hot outlier (High-Low),-27.545888,153.038591,0.001
61401436,Station Unknown,Unknown,200.73333333333335,2.3432999999999993,⚠️ Expensive,Neutral,-27.566916,153.064574,0.332
61401438,Station Unknown,Unknown,202.9,4.5099666666666565,⚠️ Expensive,Neutral,-27.575889,153.062992,0.359
61401440,Station Unknown,Unknown,178.5,-19.89003333333335,✅ Great Value,Neutral,-27.57032397205679,153.055617,0.058
61401441,Station Unknown,Unknown,198.33333333333334,-0.05670000000000641,✅ Super Value,🟢 Cold Spot (Low-Low),-27.589068,153.027286,0.002
61401444,Station Unknown,Unknown,193.23333333333335,-5.156700000000001,✅ Super Value,🟢 Cold Spot (Low-Low),-27.575428,153.039586,0.001
61401445,Station Unknown,Unknown,203.4,5.0099666666666565,⚠️ Expensive,Neutral,-27.556364,153.089765,0.399
61401446,Station Unknown,Unknown,201.23333333333335,2.8432999999999993,⚠️ Expensive,Neutral,-27.561518,153.089268,0.443
61401447,Station Unknown,Unknown,200.4,2.0099666666666565,⚠️ Expensive,Neutral,-27.562252,153.074394,0.347
61401448,Station Unknown,Unknown,203.73333333333335,5.343299999999999,⚠️ Expensive,Neutral,-27.561152,153.078726,0.415
61401450,Station Unknown,Unknown,205.0666666666667,6.676633333333342,⚠️ Expensive,Neutral,-27.575212,153.091639,0.112
61401453,Station Unknown,Unknown,166.25,-32.14003333333335,✅ Super Value,🟢 Cold Spot (Low-Low),-27.598823,153.109346,0.027
61401457,Station Unknown,Unknown,207.73333333333335,9.3433,⚠️ Expensive,Neutral,-27.603119,152.761629,0.448
61401460,Station Unknown,Unknown,205.0666666666667,6.676633333333342,⚠️ Expensive,Neutral,-27.598004,152.832107,0.061
61401461,Station Unknown,Unknown,192.23333333333335,-6.156700000000001,✅ Great Value,🔵 Cold outlier (Low-High),-27.601119,152.826338,0.017
61401462,Station Unknown,Unknown,205.73333333333335,7.343299999999999,❌ Rip-off Zone,🔴 Hot Spot (High-High),-27.608598,152.897931,0.007
61401471,Station Unknown,Unknown,205.5666666666667,7.176633333333342,⚠️ Expensive,Neutral,-27.612647,153.039653,0.129
61401472,Station Unknown,Unknown,206.0666666666667,7.676633333333342,⚠️ Expensive,🟠 Hot outlier (High-Low),-27.61142680060479,153.0635548637543,0.007
61401473,Station Unknown,Unknown,174.9,-23.490033333333344,✅ Super Value,🟢 Cold Spot (Low-Low),-27.624443,153.116876,0.007
61401477,Station Unknown,Unknown,202.5666666666667,4.176633333333342,⚠️ Expensive,🟠 Hot outlier (High-Low),-27.61011953521952,153.12405772883605,0.001
61401478,Station Unknown,Unknown,202.23333333333335,3.8432999999999993,⚠️ Expensive,🟠 Hot outlier (High-Low),-27.63364586120715,153.13148941964337,0.006
61401479,Station Unknown,Unknown,191.5666666666667,-6.823366666666658,✅ Super Value,🟢 Cold Spot (Low-Low),-27.619142,153.104903,0.002
61401480,Station Unknown,Unknown,202.9,4.5099666666666565,⚠️ Expensive,Neutral,-27.644857,153.153469,0.067
61401483,Station Unknown,Unknown,205.0666666666667,6.676633333333342,⚠️ Expensive,🟠 Hot outlier (High-Low),-27.641222,153.107393,0.009
61401485,Station Unknown,Unknown,203.5666666666667,5.176633333333342,⚠️ Expensive,Neutral,-27.637353,153.239623,0.205
61401487,Station Unknown,Unknown,182.4,-15.990033333333344,✅ Great Value,Neutral,-27.606017,153.288087,0.099
61401492,Station Unknown,Unknown,177.53333333333333,-20.856700000000018,✅ Great Value,Neutral,-27.619048,152.749764,0.381
61401496,Station Unknown,Unknown,205.5666666666667,7.176633333333342,⚠️ Expensive,Neutral,-27.627612,152.743589,0.275
61401497,Station Unknown,Unknown,177.0666666666667,-21.323366666666658,✅ Great Value,Neutral,-27.64406360751769,152.75105032638933,0.455
61401500,Station Unknown,Unknown,205.5666666666667,7.176633333333342,⚠️ Expensive,Neutral,-27.613641,152.792314,0.18
61401502,Station Unknown,Unknown,182.33333333333334,-16.056700000000006,✅ Great Value,Neutral,-27.621481,152.789444,0.294
61401505,Station Unknown,Unknown,176.23333333333335,-22.1567,✅ Great Value,Neutral,-27.6552275199991,152.74757596772153,0.319
61401506,Station Unknown,Unknown,212.5666666666667,14.176633333333342,⚠️ Expensive,Neutral,-27.660285,152.740233,0.141
61401507,Station Unknown,Unknown,206.0666666666667,7.676633333333342,⚠️ Expensive,Neutral,-27.660171,152.739296,0.164
61401508,Station Unknown,Unknown,206.5666666666667,8.176633333333342,❌ Rip-off Zone,🔴 Hot Spot (High-High),-27.644962,152.871677,0.001
61401510,Station Unknown,Unknown,172.15,-26.240033333333344,✅ Great Value,Neutral,-27.658841,153.116903,0.079
61401512,Station Unknown,Unknown,204.73333333333335,6.343299999999999,⚠️ Expensive,Neutral,-27.680481,153.114522,0.232
61401514,Station Unknown,Unknown,206.0666666666667,7.676633333333342,⚠️ Expensive,Neutral,-27.691549,153.134431,0.196
61401517,Station Unknown,Unknown,206.23333333333335,7.843299999999999,⚠️ Expensive,Neutral,-27.663192,153.177483,0.4
61401523,Station Unknown,Unknown,204.4,6.0099666666666565,⚠️ Expensive,🟠 Hot outlier (High-Low),-27.342121,153.010681,0.021
61401524,Station Unknown,Unknown,168.9,-29.490033333333344,✅ Great Value,Neutral,-27.52262732061367,153.2196999651111,0.246
61401530,Station Unknown,Unknown,203.73333333333335,5.343299999999999,⚠️ Expensive,Neutral,-27.496996,153.055324,0.095
61401531,Station Unknown,Unknown,210.5666666666667,12.176633333333342,⚠️ Expensive,Neutral,-27.521101,153.211992,0.487
61401534,Station Unknown,Unknown,201.73333333333335,3.3432999999999993,⚠️ Expensive,🟠 Hot outlier (High-Low),-27.595573,153.121562,0.003
61401535,Station Unknown,Unknown,206.5666666666667,8.176633333333342,⚠️ Expensive,Neutral,-27.632655,153.047203,0.435
61401537,Station Unknown,Unknown,198.0666666666667,-0.3233666666666579,✅ Super Value,🟢 Cold Spot (Low-Low),-27.369917,153.061735,0.012
61401541,Station Unknown,Unknown,201.0666666666667,2.676633333333342,⚠️ Expensive,Neutral,-27.438408,153.066889,0.127
61401543,Station Unknown,Unknown,203.0666666666667,4.676633333333342,❌ Rip-off Zone,🔴 Hot Spot (High-High),-27.296911,152.975214,0.033
61401544,Station Unknown,Unknown,197.23333333333335,-1.1567000000000007,⚪ Fair Market,Neutral,-27.44523630788419,153.02938104662704,0.281
61401545,Station Unknown,Unknown,192.76666666666665,-5.623366666666698,✅ Great Value,Neutral,-27.536391,153.087947,0.09
61401546,Station Unknown,Unknown,192.9,-5.4900333333333435,✅ Super Value,🟢 Cold Spot (Low-Low),-27.622437,153.127984,0.004
61401547,Station Unknown,Unknown,204.4,6.0099666666666565,⚠️ Expensive,🟠 Hot outlier (High-Low),-27.644668,153.118247,0.01
61401550,Station Unknown,Unknown,199.9,1.5099666666666565,⚪ Fair Market,🟠 Hot outlier (High-Low),-27.580123,153.124691,0.002
61401551,Station Unknown,Unknown,205.23333333333335,6.843299999999999,⚠️ Expensive,Neutral,-27.507567,152.940427,0.291
61401554,Station Unknown,Unknown,203.23333333333335,4.843299999999999,⚠️ Expensive,🟠 Hot outlier (High-Low),-27.526712,153.055956,0.011
61401555,Station Unknown,Unknown,167.0666666666667,-31.323366666666658,✅ Super Value,🟢 Cold Spot (Low-Low),-27.627909,153.117731,0.007
61401560,Station Unknown,Unknown,198.9,0.5099666666666565,⚪ Fair Market,Neutral,-27.410487,153.047567,0.199
61401561,Station Unknown,Unknown,193.65,-4.7400333333333435,✅ Great Value,Neutral,-27.229066920171583,153.08538009325412,0.102
61401568,Station Unknown,Unknown,172.62,-25.770033333333345,✅ Super Value,🟢 Cold Spot (Low-Low),-27.595754,153.018264,0.003
61401569,Station Unknown,Unknown,195.65,-2.7400333333333435,✅ Great Value,Neutral,-27.680743,153.092073,0.139
61401588,Station Unknown,Unknown,207.0666666666667,8.676633333333342,⚠️ Expensive,Neutral,-27.584259,153.281142,0.475
61401590,Station Unknown,Unknown,193.0,-5.390033333333349,✅ Great Value,🔵 Cold outlier (Low-High),-27.435847,153.014906,0.033
61401591,Station Unknown,Unknown,203.9,5.5099666666666565,❌ Rip-off Zone,🔴 Hot Spot (High-High),-27.226363,153.036006,0.044
61401599,Station Unknown,Unknown,193.1,-5.290033333333355,✅ Great Value,🔵 Cold outlier (Low-High),-27.627512,152.874514,0.017
61401602,Station Unknown,Unknown,205.5666666666667,7.176633333333342,⚠️ Expensive,Neutral,-27.664021,153.063245,0.222
61401603,Station Unknown,Unknown,206.35,7.959966666666645,⚠️ Expensive,Neutral,-27.517268,153.183284,0.446
61401605,Station Unknown,Unknown,185.9,-12.490033333333344,✅ Super Value,🟢 Cold Spot (Low-Low),-27.522428,153.025696,0.001
61401606,Station Unknown,Unknown,184.5,-13.89003333333335,✅ Great Value,Neutral,-27.205038,153.038413,0.169
61401613,Station Unknown,Unknown,184.5,-13.89003333333335,✅ Great Value,Neutral,-27.53260236370942,153.26623918650816,0.469
61401616,Station Unknown,Unknown,205.5666666666667,7.176633333333342,⚠️ Expensive,Neutral,-27.664026,153.061551,0.259
61401620,Station Unknown,Unknown,175.9,-22.490033333333344,✅ Great Value,Neutral,-27.663087497535884,153.17983496197124,0.149
61401621,Station Unknown,Unknown,185.73333333333335,-12.6567,✅ Super Value,🟢 Cold Spot (Low-Low),-27.620499,153.115408,0.001
61401625,Station Unknown,Unknown,163.85999999999999,-34.530033333333364,✅ Super Value,🟢 Cold Spot (Low-Low),-27.54085919169559,153.0089030932541,0.001
61401641,Station Unknown,Unknown,205.9,7.5099666666666565,❌ Rip-off Zone,🔴 Hot Spot (High-High),-27.495853,153.093435,0.019
61401642,Station Unknown,Unknown,175.4,-22.990033333333344,✅ Super Value,🟢 Cold Spot (Low-Low),-27.065563,153.112506,0.004
61401643,Station Unknown,Unknown,206.73333333333335,8.3433,⚠️ Expensive,🟠 Hot outlier (High-Low),-27.373408,152.886201,0.001
61401658,Station Unknown,Unknown,172.23333333333335,-26.1567,✅ Super Value,🟢 Cold Spot (Low-Low),-27.080478,153.173647,0.023
61401667,Station Unknown,Unknown,184.4,-13.990033333333344,✅ Great Value,Neutral,-27.63233835956184,152.77083162577765,0.227
61401670,Station Unknown,Unknown,209.5666666666667,11.176633333333342,❌ Rip-off Zone,🔴 Hot Spot (High-High),-27.600518,152.870193,0.044
61401676,Station Unknown,Unknown,202.73333333333335,4.343299999999999,⚠️ Expensive,Neutral,-27.491043,153.152854,0.112
61401680,Station Unknown,Unknown,207.0333333333333,8.643299999999954,⚠️ Expensive,Neutral,-27.426073,153.013055,0.069
61401682,Station Unknown,Unknown,208.5666666666667,10.176633333333342,⚠️ Expensive,Neutral,-27.579766,152.716439,0.376
61401683,Station Unknown,Unknown,210.4,12.009966666666656,❌ Rip-off Zone,🔴 Hot Spot (High-High),-27.156263,152.977055,0.007
61401684,Station Unknown,Unknown,192.4,-5.9900333333333435,✅ Super Value,🟢 Cold Spot (Low-Low),-27.498485,153.027857,0.006
61401685,Station Unknown,Unknown,189.9,-8.490033333333344,✅ Super Value,🟢 Cold Spot (Low-Low),-27.524837,152.980789,0.002
61401687,Station Unknown,Unknown,206.4,8.009966666666656,❌ Rip-off Zone,🔴 Hot Spot (High-High),-27.425202,152.990017,0.029
61401690,Station Unknown,Unknown,178.0666666666667,-20.323366666666658,✅ Great Value,Neutral,-27.234738,153.087208,0.054
61401691,Station Unknown,Unknown,189.0,-9.39003333333335,✅ Great Value,Neutral,-27.317652,152.987865,0.062
61401700,Station Unknown,Unknown,187.33333333333334,-11.056700000000006,✅ Super Value,🟢 Cold Spot (Low-Low),-27.588318,153.027937,0.004
61401701,Station Unknown,Unknown,189.9,-8.490033333333344,✅ Great Value,Neutral,-27.588236,152.959092,0.462
61401703,Station Unknown,Unknown,181.83333333333334,-16.556700000000006,✅ Super Value,🟢 Cold Spot (Low-Low),-27.59451534349924,153.00412895337297,0.001
61401707,Station Unknown,Unknown,182.4,-15.990033333333344,✅ Great Value,Neutral,-27.453052,153.011287,0.38
61401710,Station Unknown,Unknown,161.29999999999998,-37.090033333333366,✅ Super Value,🟢 Cold Spot (Low-Low),-27.546591,153.010459,0.001
61401711,Station Unknown,Unknown,176.4,-21.990033333333344,✅ Great Value,Neutral,-27.662759,152.728866,0.221
61401718,Station Unknown,Unknown,172.19999999999996,-26.19003333333339,✅ Super Value,🟢 Cold Spot (Low-Low),-27.545176,153.020003,0.001
61401722,Station Unknown,Unknown,189.26666666666665,-9.123366666666698,✅ Great Value,🔵 Cold outlier (Low-High),-27.606207,152.903825,0.002
61401723,Station Unknown,Unknown,198.23333333333335,-0.15670000000000073,⚪ Fair Market,Neutral,-27.531502,153.197563,0.435
61401725,Station Unknown,Unknown,207.4,9.009966666666656,⚠️ Expensive,Neutral,-27.604324,152.932499,0.208
61401727,Station Unknown,Unknown,208.23333333333335,9.8433,⚠️ Expensive,🟠 Hot outlier (High-Low),-27.315559,153.061062,0.001
61401728,Station Unknown,Unknown,205.9,7.5099666666666565,⚠️ Expensive,🟠 Hot outlier (High-Low),-27.514233,153.054808,0.044
61401729,Station Unknown,Unknown,194.0666666666667,-4.323366666666658,✅ Great Value,Neutral,-27.584835,153.301205,0.291
61401730,Station Unknown,Unknown,166.5666666666667,-31.823366666666658,✅ Great Value,Neutral,-27.455124731985503,153.0070409067459,0.291
61401733,Station Unknown,Unknown,213.9,15.509966666666656,❌ Rip-off Zone,🔴 Hot Spot (High-High),-27.197201,152.984309,0.012
61401734,Station Unknown,Unknown,202.23333333333335,3.8432999999999993,⚠️ Expensive,🟠 Hot outlier (High-Low),-27.633636,153.139502,0.003
61401737,Station Unknown,Unknown,181.83333333333334,-16.556700000000006,✅ Super Value,🟢 Cold Spot (Low-Low),-27.595968,152.987555,0.005
61401738,Station Unknown,Unknown,207.0666666666667,8.676633333333342,⚠️ Expensive,Neutral,-27.679856,153.087847,0.221
61401741,Station Unknown,Unknown,202.0666666666667,3.676633333333342,⚠️ Expensive,Neutral,-27.662509,153.048088,0.272
61401743,Station Unknown,Unknown,205.9,7.5099666666666565,❌ Rip-off Zone,🔴 Hot Spot (High-High),-27.249189,153.000822,0.021
61401744,Station Unknown,Unknown,211.0666666666667,12.676633333333342,⚠️ Expensive,Neutral,-27.560198,152.935835,0.208
61401745,Station Unknown,Unknown,202.4,4.0099666666666565,❌ Rip-off Zone,🔴 Hot Spot (High-High),-27.281581,152.983155,0.006
61401748,Station Unknown,Unknown,206.4,8.009966666666656,⚠️ Expensive,Neutral,-27.659537,153.168904,0.168
61401749,Station Unknown,Unknown,189.9,-8.490033333333344,✅ Great Value,Neutral,-27.435613,153.041348,0.138
61401753,Station Unknown,Unknown,200.9,2.5099666666666565,❌ Rip-off Zone,🔴 Hot Spot (High-High),-27.600625,152.883996,0.021
61401754,Station Unknown,Unknown,206.9,8.509966666666656,⚠️ Expensive,Neutral,-27.548472,153.107989,0.318
61401755,Station Unknown,Unknown,207.9,9.509966666666656,⚠️ Expensive,Neutral,-27.681393,153.114674,0.278
61401756,Station Unknown,Unknown,207.73333333333335,9.3433,⚠️ Expensive,Neutral,-27.596301,152.745933,0.334
61401758,Station Unknown,Unknown,182.0666666666667,-16.323366666666658,✅ Super Value,🟢 Cold Spot (Low-Low),-27.633736,153.119241,0.009
61401759,Station Unknown,Unknown,206.5666666666667,8.176633333333342,⚠️ Expensive,Neutral,-27.467323,153.154015,0.292
61401761,Station Unknown,Unknown,202.9,4.5099666666666565,⚠️ Expensive,Neutral,-27.493146,153.216292,0.422
61401766,Station Unknown,Unknown,204.23333333333335,5.843299999999999,⚠️ Expensive,Neutral,-27.593532,152.934594,0.107
61401768,Station Unknown,Unknown,204.9,6.5099666666666565,⚠️ Expensive,Neutral,-27.633441,152.756625,0.489
61401769,Station Unknown,Unknown,206.9,8.509966666666656,❌ Rip-off Zone,🔴 Hot Spot (High-High),-27.345888,152.964409,0.023
61401770,Station Unknown,Unknown,199.0666666666667,0.6766333333333421,⚪ Fair Market,Neutral,-27.493179,153.168917,0.178
61401772,Station Unknown,Unknown,204.4,6.0099666666666565,⚠️ Expensive,🟠 Hot outlier (High-Low),-27.640701,153.131201,0.008
61401773,Station Unknown,Unknown,202.23333333333335,3.8432999999999993,⚠️ Expensive,Neutral,-27.667011,153.139313,0.212
