site_id,price_cpl,reported_at,name,latitude,longitude,brand_id,postcode,region,state,scraped_at
61401741,225.9,2026-09-18T03:23:18,BP Brown Plains,-27.662509,153.048088,5,4118,South,QLD,2026-09-18 15:24:48
61402503,225.9,2026-09-18T03:26:10,BP Wamuran,-27.038915,152.858752,5,4512,North,QLD,2026-09-18 15:24:48
61401446,225.9,2026-09-18T03:26:43,BP Wishart,-27.561518,153.089268,5,4122,South,QLD,2026-09-18 15:24:48
61401954,233.9,2026-09-18T03:27:19.407,Ampol Foodary Rothwell,-27.209295,153.042949,3421066,4022,North,QLD,2026-09-18 15:24:48
61401413,229.9,2026-09-18T03:27:29,BP Riverhills,-27.556355,152.914572,5,4074,South,QLD,2026-09-18 15:24:48
61401485,225.9,2026-09-18T03:28:37,BP Mt Cotton,-27.637353,153.239623,5,4165,South,QLD,2026-09-18 15:24:48
61401450,229.9,2026-09-18T03:30:54.877,Caltex Eight Mile Plains,-27.575212,153.091639,2,4113,South,QLD,2026-09-18 15:24:48
61478059,242.9,2026-09-18T03:31:00,EG Ampol Brendale,-27.315004,152.966679,3421073,4500,North,QLD,2026-09-18 15:24:48
61402876,238.9,2026-09-18T03:31:00,EG Ampol Bowen Hills,-27.43935684389341,153.04003769940567,3421073,4006,North,QLD,2026-09-18 15:24:48
61401899,226.9,2026-09-18T03:31:00,EG Ampol Goodna,-27.628223,152.883713,3421073,4300,South,QLD,2026-09-18 15:24:48
61402210,219.9,2026-09-18T03:31:00,EG Ampol Mango Hill,-27.223195,153.037501,3421073,4509,North,QLD,2026-09-18 15:24:48
61402390,222.9,2026-09-18T03:32:00,EG Ampol Oxley,-27.572194,152.981702,3421073,4075,South,QLD,2026-09-18 15:24:48
61477129,247.9,2026-09-18T03:32:00,EG Ampol Meadowbrook,-27.667831,153.138292,3421073,4131,South,QLD,2026-09-18 15:24:48
61402762,244.9,2026-09-18T03:32:00,EG Ampol Karalee,-27.571241,152.799327,3421073,4306,South,QLD,2026-09-18 15:24:48
61402830,225.9,2026-09-18T03:32:00,EG Ampol Calamvale,-27.611892,153.054057,3421073,4116,South,QLD,2026-09-18 15:24:48
61402834,235.9,2026-09-18T03:32:00,EG Ampol Enoggera,-27.42935179933878,152.98930968220904,3421073,4051,North,QLD,2026-09-18 15:24:48
61401447,234.9,2026-09-18T03:32:00,EG Ampol Macgregor,-27.562252,153.074394,3421073,4109,South,QLD,2026-09-18 15:24:48
61477765,229.9,2026-09-18T03:32:18.8,Ampol Foodary Redbank Plains,-27.641024743458107,152.8483229398117,3421066,4301,South,QLD,2026-09-18 15:24:48
61401334,235.9,2026-09-18T03:32:18.8,Ampol Foodary Stafford,-27.411093,153.023635,3421066,4053,North,QLD,2026-09-18 15:24:48
61401775,239.9,2026-09-18T03:32:18.8,Ampol Foodary Bellbowrie,-27.562496,152.886875,3421066,4070,South,QLD,2026-09-18 15:24:48
61477671,229.9,2026-09-18T03:32:53.613,Caltex Archerfield,-27.564733,153.023797,2,4108,South,QLD,2026-09-18 15:24:48
61402094,236.9,2026-09-18T03:33:00,EG Ampol Caboolture South - Market Plaza,-27.09453583645176,152.9511927288361,3421073,4510,North,QLD,2026-09-18 15:24:48
61402362,235.9,2026-09-18T03:33:00,EG Ampol Brookside,-27.409841,152.981438,3421073,4053,North,QLD,2026-09-18 15:24:48
61401281,236.9,2026-09-18T03:34:00,EG Ampol Chermside,-27.374851923673855,153.0248358966843,3421073,4032,North,QLD,2026-09-18 15:24:48
61402391,228.9,2026-09-18T03:35:00,EG Ampol Cornubia,-27.672522,153.212491,3421073,4130,South,QLD,2026-09-18 15:24:48
61401555,225.9,2026-09-18T03:35:50.057,Caltex Woodridge,-27.627909,153.117731,2,4114,South,QLD,2026-09-18 15:24:48
61401550,227.5,2026-09-18T03:37:44.557,Caltex Rochedale,-27.580123,153.124691,2,4123,South,QLD,2026-09-18 15:24:48
61402897,244.9,2026-09-18T03:39:00,EG Ampol Kallangur,-27.250943,152.992977,3421073,4503,North,QLD,2026-09-18 15:24:48
61402107,223.8,2026-09-18T03:40:00,7-Eleven Carina,-27.487654,153.100211,113,4152,South,QLD,2026-09-18 15:24:48
61478249,231.5,2026-09-18T03:40:40.777,Caltex Richlands,-27.59946027258888,152.9493657962952,2,4077,South,QLD,2026-09-18 15:24:48
61401923,219.8,2026-09-18T03:41:00,7-Eleven Manly West,-27.475413,153.165772,113,4179,South,QLD,2026-09-18 15:24:48
61402125,228.9,2026-09-18T03:42:00,EG Ampol Acacia Ridge,-27.575298,153.026169,3421073,4110,South,QLD,2026-09-18 15:24:48
61401131,224.9,2026-09-18T03:43:57.78,Quill Petroleum Hawthorne,-27.472295835233435,153.05950272883607,12,4171,South,QLD,2026-09-18 15:24:48
61477061,244.9,2026-09-18T03:44:00,EG Ampol Victoria Point,-27.587057,153.282657,3421073,4165,South,QLD,2026-09-18 15:24:48
61401915,236.9,2026-09-18T03:45:00,EG Ampol Mitchelton,-27.415386,152.977543,3421073,4053,North,QLD,2026-09-18 15:24:48
61478226,238.7,2026-09-18T03:45:30.047,BP Paradise Gardens,-27.566598115425766,153.24974251182522,5,4164,South,QLD,2026-09-18 15:24:48
61401863,237.9,2026-09-18T03:49:58.08,NightOwl Shell Caboolture,-27.072592,153.025312,20,4510,North,QLD,2026-09-18 15:24:48
61401684,238.9,2026-09-18T03:51:15.177,Caltex Dutton Park,-27.498485,153.027857,2,4102,South,QLD,2026-09-18 15:24:48
61401590,229.5,2026-09-18T03:58:50.087,Caltex Wilston,-27.435847,153.014906,2,4051,North,QLD,2026-09-18 15:24:48
61477733,240.9,2026-09-18T03:59:00,7-Eleven Caboolture North,-27.060554,152.957646,113,4510,North,QLD,2026-09-18 15:24:48
61478018,238.9,2026-09-18T03:59:00,7-Eleven Morayfield East,-27.109139,152.967497,113,4506,North,QLD,2026-09-18 15:24:48
61401375,241.9,2026-09-18T03:59:00,7-Eleven The Gap,-27.442904,152.943808,113,4061,North,QLD,2026-09-18 15:24:48
61477962,247.9,2026-09-18T03:59:00,7-Eleven Redland Bay South,-27.637203,153.306042,113,4165,South,QLD,2026-09-18 15:24:48
61478236,236.9,2026-09-18T04:00:09.713,NightOwl Shell Karawatha,-27.651243269301546,153.0758083748688,20,4117,South,QLD,2026-09-18 15:24:48
61401625,223.5,2026-09-18T04:00:44.603,Solo Rocklea,-27.54085919169559,153.0089030932541,3421230,4106,South,QLD,2026-09-18 15:24:48
61477694,233.9,2026-09-18T04:08:42.063,Caltex West Ipswich,-27.618121,152.750201,2,4305,South,QLD,2026-09-18 15:24:48
61401861,229.9,2026-09-18T04:10:41.11,ARKO Energy Caboolture,-27.084479044851346,152.95795141104506,12,4510,North,QLD,2026-09-18 15:24:48
61402392,221.9,2026-09-18T04:12:00,EG Ampol Woodridge,-27.645186,153.118928,3421073,4114,South,QLD,2026-09-18 15:24:48
61401728,221.9,2026-09-18T04:17:08.693,Caltex Holland Park,-27.514227097218736,153.05476872883602,2,4121,South,QLD,2026-09-18 15:24:48
61401497,221.9,2026-09-18T04:19:59.79,Pacific Petroleum Churchill,-27.644063607517694,152.75105032638933,2418994,4305,South,QLD,2026-09-18 15:24:48
61478246,234.9,2026-09-18T04:20:05.07,NightOwl Shell Dakabin,-27.2254255222293,152.9905663453772,20,4503,North,QLD,2026-09-18 15:24:48
61478201,231.5,2026-09-18T04:22:44.48,Metro Caboolture South,-27.093302371841695,152.94949876197776,57,4510,North,QLD,2026-09-18 15:24:48
61401730,224.5,2026-09-18T04:25:44.543,Quill Petroleum,-27.455124731985503,153.0070409067459,12,4059,North,QLD,2026-09-18 15:24:48
61401919,223.9,2026-09-18T04:27:18.17,Ampol Foodary Woodridge West,-27.642988,153.100369,3421066,4114,South,QLD,2026-09-18 15:24:48
61401124,224.4,2026-09-18T04:27:18.17,Ampol Foodary Woolloongabba,-27.490753,153.040153,3421066,4102,South,QLD,2026-09-18 15:24:48
61477670,223.4,2026-09-18T04:32:18.5,Ampol Foodary Yamanto,-27.656816,152.746774,3421066,4305,South,QLD,2026-09-18 15:24:48
61401616,233.9,2026-09-18T04:35:00,7-Eleven Browns Plain,-27.664026,153.061551,113,4118,South,QLD,2026-09-18 15:24:48
61402875,239.9,2026-09-18T04:35:00,7-Eleven Ningi,-27.062301,153.079179,113,4511,North,QLD,2026-09-18 15:24:48
61401930,232.9,2026-09-18T04:35:00,7-Eleven Mackenzie,-27.545381,153.121763,113,4156,South,QLD,2026-09-18 15:24:48
61401512,243.9,2026-09-18T04:38:00,7-Eleven Marsden,-27.680481,153.114522,113,4132,South,QLD,2026-09-18 15:24:48
61401602,233.9,2026-09-18T04:38:00,7-Eleven Browns Plains,-27.664021,153.063245,113,4118,South,QLD,2026-09-18 15:24:48
61478093,239.9,2026-09-18T04:38:00,7-Eleven Sandstone Point,-27.071435266078836,153.13532772452643,113,4511,North,QLD,2026-09-18 15:24:48
61478027,231.5,2026-09-18T04:40:12.15,United Morayfield,-27.104792,152.947002,23,4506,North,QLD,2026-09-18 15:24:48
61401137,235.5,2026-09-18T04:41:25.79,Freedom Fuels Seven Hills,-27.479358,153.071094,110,4170,South,QLD,2026-09-18 15:24:48
61477886,235.5,2026-09-18T04:42:19.527,Freedom Fuels Kallangur,-27.254183,152.982414,110,4503,North,QLD,2026-09-18 15:24:48
61477751,215.9,2026-09-18T04:51:00,7-Eleven Tingalpa North,-27.467655,153.152472,113,4173,North,QLD,2026-09-18 15:24:48
61477856,235.5,2026-09-18T04:52:15.377,Freedom Fuels Geebung,-27.368481,153.048696,110,4034,North,QLD,2026-09-18 15:24:48
61401156,235.5,2026-09-18T04:52:16.39,Freedom Fuels Thorneside,-27.488687,153.194782,110,4158,South,QLD,2026-09-18 15:24:48
61402918,231.5,2026-09-18T04:53:12.563,Freedom Fuels Loganholme,-27.689581,153.190423,110,4129,South,QLD,2026-09-18 15:24:48
61401951,235.9,2026-09-18T04:57:00,EG Ampol Mount Cotton,-27.561251,153.197803,3421073,4157,South,QLD,2026-09-18 15:24:48
61401599,225.5,2026-09-18T05:00:08.443,Freedom Fuels Redbank Plains,-27.627512,152.874514,110,4301,South,QLD,2026-09-18 15:24:48
61401505,223.3,2026-09-18T05:00:16.647,United Yamanto,-27.6552275199991,152.74757596772153,23,4305,South,QLD,2026-09-18 15:24:48
61401421,225.5,2026-09-18T05:00:45.037,Freedom Fuels Inala,-27.577748,152.973748,110,4077,South,QLD,2026-09-18 15:24:48
61401132,227.9,2026-09-18T05:00:52,BP Stanley Street East,-27.488386,153.047595,5,4169,South,QLD,2026-09-18 15:24:48
61402816,241.9,2026-09-18T05:02:00,EG Ampol Springfield,-27.678856,152.904123,3421073,4300,South,QLD,2026-09-18 15:24:48
61402237,239.9,2026-09-18T05:02:00,EG Ampol Alexandra Hills,-27.525038,153.221226,3421073,4161,South,QLD,2026-09-18 15:24:48
61402254,239.9,2026-09-18T05:03:00,7-Eleven River Hills,-27.561775,152.921734,113,4074,South,QLD,2026-09-18 15:24:48
61401380,232.9,2026-09-18T05:03:00,7-Eleven Ashgrove,-27.445996,152.991244,113,4060,North,QLD,2026-09-18 15:24:48
61402234,239.9,2026-09-18T05:03:00,EG Ampol Booval,-27.616944,152.790529,3421073,4304,South,QLD,2026-09-18 15:24:48
61401543,237.9,2026-09-18T05:03:00,7-Eleven Kensington Hills,-27.296911,152.975214,113,4500,North,QLD,2026-09-18 15:24:48
61401729,235.5,2026-09-18T05:08:56.23,Freedom Fuels Victoria Point,-27.584835,153.301205,110,4165,South,QLD,2026-09-18 15:24:48
61402215,239.9,2026-09-18T05:10:18.717,BP Narangba,-27.186077,152.934985,5,4504,North,QLD,2026-09-18 15:24:48
61402220,233.9,2026-09-18T05:10:18.717,BP Hillcrest,-27.674462,153.027669,5,4118,South,QLD,2026-09-18 15:24:48
61402227,235.9,2026-09-18T05:10:18.717,BP Connect Bribie Island,-27.063878064409337,153.1555978687172,5,4507,North,QLD,2026-09-18 15:24:48
61402202,234.9,2026-09-18T05:10:18.717,BP Archerfield,-27.565677,152.998169,5,4108,South,QLD,2026-09-18 15:24:48
61401377,235.9,2026-09-18T05:10:18.717,BP The Gap,-27.446887,152.959528,5,4061,North,QLD,2026-09-18 15:24:48
61402245,235.9,2026-09-18T05:10:18.717,BP Capalaba South,-27.534996,153.206193,5,4157,South,QLD,2026-09-18 15:24:48
61401119,227.9,2026-09-18T05:10:18.717,BP East Brisbane,-27.479316,153.043606,5,4169,South,QLD,2026-09-18 15:24:48
61401106,235.9,2026-09-18T05:10:18.717,BP Newstead,-27.452584,153.041807,5,4006,North,QLD,2026-09-18 15:24:48
61401373,228.9,2026-09-18T05:10:18.717,BP Manly,-27.457538,153.178798,5,4179,North,QLD,2026-09-18 15:24:48
61401353,239.9,2026-09-18T05:10:18.717,BP Connect Hamilton,-27.439652,153.049148,5,4007,North,QLD,2026-09-18 15:24:48
61401347,236.9,2026-09-18T05:10:18.717,BP Windsor,-27.43604130193541,153.03187014847944,5,4030,North,QLD,2026-09-18 15:24:48
61401323,232.9,2026-09-18T05:10:18.717,BP Express Ashgrove,-27.439192,152.989914,5,4060,North,QLD,2026-09-18 15:24:48
61401307,239.9,2026-09-18T05:10:18.717,BP Ferny Grove,-27.402342,152.937156,5,4055,North,QLD,2026-09-18 15:24:48
61401298,243.9,2026-09-18T05:10:18.717,BP Northgate,-27.393208,153.072252,5,4013,North,QLD,2026-09-18 15:24:48
61401279,235.9,2026-09-18T05:10:18.717,BP Connect Virginia,-27.374203,153.061916,5,4014,North,QLD,2026-09-18 15:24:48
61401159,234.9,2026-09-18T05:10:18.717,BP Wellington Point,-27.487062,153.238493,5,4160,South,QLD,2026-09-18 15:24:48
61401939,241.9,2026-09-18T05:10:18.717,BP Express Goodna,-27.609654,152.902465,5,4300,South,QLD,2026-09-18 15:24:48
61401766,232.9,2026-09-18T05:10:18.717,BP Wacol Truck Stop,-27.593532,152.934594,5,4076,South,QLD,2026-09-18 15:24:48
61401906,229.9,2026-09-18T05:10:18.717,BP Express Eight Mile Plains,-27.575708,153.087955,5,4113,South,QLD,2026-09-18 15:24:48
61401546,233.9,2026-09-18T05:10:18.717,BP Connect Springwood,-27.622437,153.127984,5,4127,South,QLD,2026-09-18 15:24:48
61401544,236.9,2026-09-18T05:10:18.717,BP Connect Bowen Bridge,-27.44523630788419,153.02938104662704,5,4006,North,QLD,2026-09-18 15:24:48
61402345,239.9,2026-09-18T05:10:18.717,BP Connect Caboolture South,-27.123314,152.978186,5,4510,North,QLD,2026-09-18 15:24:48
61477645,234.9,2026-09-18T05:10:18.717,BP Logan Motorway East,-27.640169,153.010137,5,4110,South,QLD,2026-09-18 15:24:48
61477755,230.9,2026-09-18T05:10:18.717,BP Coopers Plains,-27.567265,153.024317,5,4108,South,QLD,2026-09-18 15:24:48
61477071,232.9,2026-09-18T05:10:18.717,BP Slacks Creek,-27.655874,153.162979,5,4127,South,QLD,2026-09-18 15:24:48
61402813,232.9,2026-09-18T05:10:18.717,BP Connect North Lakes,-27.241863,153.023055,5,4509,North,QLD,2026-09-18 15:24:48
61402348,239.9,2026-09-18T05:10:18.717,BP Connect Caboolture North,-27.124577,152.976285,5,4510,North,QLD,2026-09-18 15:24:48
61401926,235.5,2026-09-18T05:11:38.873,Freedom Fuels Karana Downs,-27.546897,152.822363,110,4306,South,QLD,2026-09-18 15:24:48
61477083,235.9,2026-09-18T05:15:06.5,United Crestmead,-27.697253410613996,153.08220271135957,23,4132,South,QLD,2026-09-18 15:24:48
61401964,223.5,2026-09-18T05:15:34.737,Freedom Fuels Eight Mile Plains,-27.578537,153.094318,110,4113,South,QLD,2026-09-18 15:24:48
61477972,221.5,2026-09-18T05:22:07.723,Freedom Fuels Darra South,-27.572239,152.960523,110,4076,South,QLD,2026-09-18 15:24:48
61401782,240.9,2026-09-18T05:22:17.85,Ampol Foodary Caboolture Travel Centre,-27.042111,152.975171,3421066,4510,North,QLD,2026-09-18 15:24:48
61401917,235.5,2026-09-18T05:22:21.113,Freedom Fuels Indooroopilly,-27.499065138785195,152.9674647949676,110,4068,South,QLD,2026-09-18 15:24:48
61477643,219.5,2026-09-18T05:22:28.02,Liberty Bellbird Park,-27.64697943754419,152.87264812212487,86,4300,South,QLD,2026-09-18 15:24:48
